epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,1588.45,0.91047,0.39907,0.8911,0.99634,1,0.995,0.81076,0.82175,0.33798,0.88008,0.000535027,0.000535027,0.000535027
184,1596.1,0.8459,0.38348,0.86974,0.99622,1,0.995,0.81936,0.78721,0.3353,0.87605,0.000534736,0.000534736,0.000534736
185,1604.36,0.86781,0.3908,0.90367,0.99777,0.99936,0.995,0.82213,0.79248,0.33737,0.87651,0.000534445,0.000534445,0.000534445
186,1613.07,0.85219,0.37854,0.89091,0.99671,0.99931,0.995,0.81698,0.81658,0.3347,0.88549,0.000534154,0.000534154,0.000534154
187,1620.86,0.86936,0.39514,0.88761,0.99695,0.99939,0.995,0.81985,0.80378,0.33542,0.88123,0.000533863,0.000533863,0.000533863
188,1629.58,0.84243,0.3721,0.88571,0.99761,0.99939,0.995,0.82207,0.7882,0.33051,0.87507,0.000533572,0.000533572,0.000533572
189,1637.33,0.79735,0.36226,0.82831,0.99798,0.99988,0.995,0.82787,0.78487,0.32719,0.8754,0.000533281,0.000533281,0.000533281
190,1646.38,0.82889,0.37871,0.88324,0.99666,0.99962,0.99497,0.81385,0.80398,0.33456,0.87635,0.00053299,0.00053299,0.00053299
191,1655.93,0.84493,0.37192,0.88672,0.99738,0.99889,0.995,0.82235,0.76968,0.32999,0.86777,0.000532699,0.000532699,0.000532699
192,1665.48,0.82853,0.37178,0.89984,0.99659,0.9993,0.99497,0.81773,0.77607,0.33047,0.87032,0.000532408,0.000532408,0.000532408
193,1673.42,0.8172,0.38272,0.88335,0.99452,0.9977,0.99402,0.81622,0.77845,0.33751,0.87024,0.000532116,0.000532116,0.000532116
194,1684.05,0.85343,0.37824,0.89606,0.99724,0.99989,0.99494,0.81982,0.78266,0.33161,0.87101,0.000531825,0.000531825,0.000531825
195,1692.73,0.82322,0.37038,0.88691,0.99555,0.99936,0.995,0.82645,0.77091,0.32887,0.86811,0.000531534,0.000531534,0.000531534
196,1701.66,0.80146,0.3545,0.8691,0.99806,1,0.995,0.82514,0.76416,0.32469,0.86716,0.000531243,0.000531243,0.000531243
197,1710.79,0.81666,0.36236,0.88463,0.99758,1,0.995,0.82145,0.7944,0.32926,0.87334,0.000530952,0.000530952,0.000530952
198,1719.22,0.83865,0.38358,0.87505,0.99752,0.99982,0.995,0.82324,0.77427,0.32623,0.87005,0.000530661,0.000530661,0.000530661
199,1727.42,0.81354,0.36477,0.86217,0.99737,0.99952,0.995,0.82131,0.77646,0.33059,0.87231,0.00053037,0.00053037,0.00053037
200,1735.62,0.80934,0.36977,0.87935,0.99682,0.99973,0.99498,0.82792,0.76166,0.33118,0.869,0.000530079,0.000530079,0.000530079
201,1745.25,0.81592,0.3673,0.88421,0.99706,0.99951,0.995,0.82971,0.75563,0.32834,0.86614,0.000529788,0.000529788,0.000529788
202,1753.58,0.8005,0.3678,0.86627,0.99563,1,0.99499,0.82615,0.77932,0.33091,0.87072,0.000529497,0.000529497,0.000529497
203,1760.84,0.8187,0.371,0.86432,0.99467,0.99956,0.99497,0.82814,0.76718,0.32756,0.86961,0.000529206,0.000529206,0.000529206
204,1769.83,0.79503,0.35332,0.8961,0.99815,0.99956,0.995,0.83458,0.75357,0.32122,0.86646,0.000528915,0.000528915,0.000528915
205,1778.81,0.78651,0.35713,0.87235,0.99791,0.99988,0.995,0.83081,0.75385,0.32002,0.86621,0.000528624,0.000528624,0.000528624
206,1786.85,0.78186,0.36188,0.86234,0.99787,0.99928,0.995,0.83377,0.74738,0.32054,0.86578,0.000528333,0.000528333,0.000528333
207,1795.24,0.80267,0.36638,0.87143,0.99843,0.9999,0.995,0.82912,0.75842,0.32578,0.86686,0.000528042,0.000528042,0.000528042
208,1804.7,0.80713,0.36989,0.87872,0.99778,1,0.995,0.83113,0.76683,0.32837,0.8692,0.000527751,0.000527751,0.000527751
209,1812.93,0.81064,0.36851,0.88033,0.99667,0.99973,0.995,0.82902,0.74541,0.31872,0.8652,0.00052746,0.00052746,0.00052746
210,1821.48,0.77486,0.35088,0.82518,0.99529,1,0.995,0.83153,0.74839,0.32636,0.86771,0.000527168,0.000527168,0.000527168
211,1829.97,0.83533,0.37791,0.91396,0.99671,1,0.995,0.83559,0.73958,0.32071,0.86345,0.000526877,0.000526877,0.000526877
212,1838.84,0.79643,0.36529,0.87043,0.99687,1,0.995,0.82336,0.76863,0.32707,0.87024,0.000526586,0.000526586,0.000526586
213,1846.93,0.82763,0.38452,0.88828,0.99427,0.99963,0.99497,0.82877,0.75676,0.32769,0.86688,0.000526295,0.000526295,0.000526295
214,1855.41,0.7972,0.36233,0.87838,0.99778,1,0.995,0.82503,0.76717,0.32239,0.86936,0.000526004,0.000526004,0.000526004
215,1863.15,0.82555,0.36686,0.87043,0.99678,0.99958,0.99496,0.83412,0.73928,0.32175,0.86495,0.000525713,0.000525713,0.000525713
216,1871.74,0.81519,0.36789,0.88721,0.99799,0.99865,0.995,0.83198,0.74086,0.31975,0.86558,0.000525422,0.000525422,0.000525422
217,1879.48,0.82119,0.36795,0.87394,0.99743,1,0.995,0.83168,0.75301,0.3159,0.86755,0.000525131,0.000525131,0.000525131
218,1888.21,0.80676,0.36623,0.8816,0.99772,0.99772,0.995,0.83084,0.74701,0.31984,0.86629,0.00052484,0.00052484,0.00052484
219,1896.74,0.80742,0.36815,0.87707,0.9969,0.99944,0.995,0.84191,0.72376,0.31579,0.86067,0.000524549,0.000524549,0.000524549
220,1906.08,0.79143,0.35818,0.86338,0.99816,0.99989,0.995,0.83747,0.72785,0.31277,0.85871,0.000524258,0.000524258,0.000524258
221,1913.58,0.79095,0.35916,0.86925,0.99538,0.99905,0.995,0.83285,0.7494,0.32367,0.86142,0.000523967,0.000523967,0.000523967
222,1922.45,0.83981,0.37041,0.88355,0.99638,0.99934,0.9949,0.83499,0.73314,0.31885,0.85947,0.000523676,0.000523676,0.000523676
223,1931.44,0.78759,0.36031,0.8753,0.99716,0.99997,0.995,0.83792,0.72602,0.31208,0.85925,0.000523385,0.000523385,0.000523385
224,1939.74,0.8138,0.36025,0.88764,0.99864,1,0.995,0.83157,0.74722,0.31641,0.86523,0.000523094,0.000523094,0.000523094
225,1948.37,0.81794,0.3716,0.87716,0.9972,1,0.995,0.83465,0.75154,0.3172,0.86544,0.000522803,0.000522803,0.000522803
226,1957.13,0.83785,0.3754,0.88415,0.99812,1,0.995,0.84211,0.72855,0.31823,0.86025,0.000522511,0.000522511,0.000522511
227,1966.67,0.78832,0.36053,0.88209,0.99812,1,0.995,0.84565,0.72317,0.31207,0.85876,0.00052222,0.00052222,0.00052222
228,1974.87,0.79937,0.35235,0.87107,0.99857,0.99926,0.995,0.83448,0.737,0.31885,0.86148,0.000521929,0.000521929,0.000521929
229,1985.72,0.7826,0.35098,0.88856,0.99843,0.99938,0.995,0.84687,0.70696,0.30769,0.85419,0.000521638,0.000521638,0.000521638
230,1994.77,0.79767,0.35574,0.87452,0.99797,1,0.995,0.83847,0.73607,0.31929,0.86242,0.000521347,0.000521347,0.000521347
231,2002.58,0.78883,0.35074,0.86581,0.9983,1,0.995,0.8449,0.71927,0.30848,0.85736,0.000521056,0.000521056,0.000521056
232,2009.99,0.75837,0.34686,0.85758,0.99775,1,0.995,0.85246,0.69882,0.30477,0.85194,0.000520765,0.000520765,0.000520765
233,2018.02,0.78918,0.36111,0.87769,0.99812,0.99925,0.995,0.84762,0.70923,0.31377,0.85401,0.000520474,0.000520474,0.000520474
234,2026.43,0.76506,0.34907,0.8595,0.9954,0.99553,0.99499,0.84325,0.72982,0.31576,0.85787,0.000520183,0.000520183,0.000520183
235,2034.69,0.77687,0.35388,0.86222,0.99815,1,0.995,0.84488,0.71171,0.3122,0.85455,0.000519892,0.000519892,0.000519892
236,2043.08,0.80052,0.36177,0.87453,0.99712,1,0.995,0.84164,0.71095,0.3083,0.85477,0.000519601,0.000519601,0.000519601
237,2051.24,0.79749,0.36262,0.88537,0.99737,1,0.995,0.84363,0.71076,0.31223,0.85694,0.00051931,0.00051931,0.00051931
238,2060.57,0.79907,0.35412,0.87795,0.99799,1,0.995,0.8406,0.7294,0.31397,0.85957,0.000519019,0.000519019,0.000519019
239,2068.53,0.79073,0.35511,0.86594,0.99723,0.99981,0.995,0.84354,0.72198,0.31227,0.85658,0.000518728,0.000518728,0.000518728
240,2076.77,0.80246,0.35589,0.87002,0.99767,1,0.995,0.8479,0.70878,0.30961,0.85447,0.000518437,0.000518437,0.000518437
241,2085.68,0.79224,0.35422,0.86836,0.99762,0.99911,0.995,0.84822,0.70489,0.3111,0.85256,0.000518146,0.000518146,0.000518146
242,2092.75,0.76168,0.35018,0.85096,0.99844,0.99912,0.995,0.84986,0.69813,0.30944,0.852,0.000517855,0.000517855,0.000517855
243,2101.84,0.78002,0.34897,0.87041,0.99826,0.9996,0.995,0.85029,0.70492,0.30712,0.85309,0.000517563,0.000517563,0.000517563
244,2112.8,0.78146,0.35005,0.89782,0.99807,0.99975,0.995,0.85114,0.6926,0.30961,0.84994,0.000517272,0.000517272,0.000517272
245,2121.98,0.75379,0.35763,0.87189,0.99812,0.99937,0.995,0.85417,0.68444,0.30165,0.84802,0.000516981,0.000516981,0.000516981
246,2129.91,0.78067,0.35282,0.85514,0.99775,0.99953,0.995,0.86168,0.66832,0.29923,0.84624,0.00051669,0.00051669,0.00051669
247,2139.57,0.74376,0.34451,0.86646,0.99694,1,0.995,0.85721,0.67265,0.30722,0.84615,0.000516399,0.000516399,0.000516399
248,2147.94,0.77185,0.35541,0.85928,0.99711,1,0.99499,0.85208,0.67836,0.30041,0.84639,0.000516108,0.000516108,0.000516108
249,2155.61,0.78258,0.35135,0.86571,0.99778,1,0.995,0.85633,0.68307,0.29756,0.84853,0.000515817,0.000515817,0.000515817
250,2163.72,0.76082,0.35509,0.86008,0.99677,1,0.995,0.85172,0.69401,0.30981,0.85135,0.000515526,0.000515526,0.000515526
251,2172,0.77441,0.35025,0.86638,0.99825,1,0.995,0.85326,0.68073,0.30346,0.84919,0.000515235,0.000515235,0.000515235
252,2180.17,0.82212,0.39323,0.8689,0.99757,0.99981,0.995,0.85671,0.67363,0.29876,0.84843,0.000514944,0.000514944,0.000514944
253,2188.66,0.76618,0.34609,0.86226,0.99801,0.99898,0.995,0.84787,0.69393,0.30159,0.85099,0.000514653,0.000514653,0.000514653
254,2196.72,0.80532,0.36437,0.85588,0.99788,0.99937,0.995,0.85116,0.69676,0.29945,0.85063,0.000514362,0.000514362,0.000514362
255,2204.07,0.76165,0.34814,0.85023,0.9979,0.99962,0.995,0.85988,0.68073,0.2989,0.84625,0.000514071,0.000514071,0.000514071
256,2211.53,0.75345,0.34328,0.8483,0.99782,0.99993,0.995,0.85543,0.67827,0.30503,0.84681,0.00051378,0.00051378,0.00051378
257,2221.38,0.76074,0.3389,0.88398,0.99511,0.99841,0.99474,0.85097,0.68852,0.30898,0.84836,0.000513489,0.000513489,0.000513489
258,2228.6,0.76044,0.34428,0.85372,0.99803,1,0.995,0.85344,0.68416,0.30236,0.84708,0.000513198,0.000513198,0.000513198
259,2237.15,0.76029,0.34089,0.87343,0.99859,0.99966,0.995,0.85444,0.67929,0.30078,0.84742,0.000512907,0.000512907,0.000512907
260,2245.96,0.74989,0.33723,0.86762,0.9981,1,0.995,0.85043,0.68827,0.29981,0.8493,0.000512615,0.000512615,0.000512615
261,2253.89,0.73775,0.33453,0.85212,0.99837,1,0.995,0.86198,0.66697,0.29454,0.84617,0.000512324,0.000512324,0.000512324
262,2263.69,0.76684,0.34401,0.88083,0.99838,1,0.995,0.8605,0.66823,0.29527,0.84663,0.000512033,0.000512033,0.000512033
263,2272.3,0.75644,0.33337,0.87115,0.99768,1,0.995,0.85927,0.65665,0.29153,0.84352,0.000511742,0.000511742,0.000511742
264,2279.43,0.74294,0.3402,0.85872,0.99827,1,0.995,0.86061,0.65989,0.29423,0.84446,0.000511451,0.000511451,0.000511451
265,2287.14,0.77804,0.34888,0.87072,0.99773,1,0.995,0.85959,0.66003,0.29193,0.84463,0.00051116,0.00051116,0.00051116
266,2295.96,0.75538,0.33921,0.87404,0.99731,1,0.995,0.86341,0.65678,0.29364,0.84317,0.000510869,0.000510869,0.000510869
267,2304.67,0.75915,0.34727,0.85265,0.99839,1,0.995,0.85696,0.67592,0.29571,0.84497,0.000510578,0.000510578,0.000510578
268,2313.86,0.77711,0.34783,0.87147,0.99825,0.99991,0.995,0.85607,0.67642,0.30012,0.84521,0.000510287,0.000510287,0.000510287
269,2320.72,0.79852,0.67814,0.90471,0.99685,0.99854,0.99486,0.85821,0.66271,0.29788,0.84432,0.000509996,0.000509996,0.000509996
270,2329.58,0.7437,0.34393,0.87241,0.99317,0.99796,0.99492,0.85024,0.68454,0.30379,0.8481,0.000509705,0.000509705,0.000509705
271,2337,0.75302,0.34069,0.85772,0.99691,0.99809,0.995,0.85376,0.667,0.29519,0.84482,0.000509414,0.000509414,0.000509414
272,2345.82,0.76211,0.34071,0.87217,0.99786,0.99996,0.995,0.85943,0.65843,0.29123,0.84303,0.000509123,0.000509123,0.000509123
273,2354.77,0.71585,0.32989,0.85624,0.99722,0.99956,0.995,0.8629,0.6451,0.28422,0.84205,0.000508832,0.000508832,0.000508832
274,2362.8,0.72826,0.33481,0.8616,0.99805,1,0.99458,0.86029,0.64547,0.28707,0.84337,0.000508541,0.000508541,0.000508541
275,2371.27,0.78281,0.35955,0.86373,0.99683,1,0.99458,0.85915,0.65325,0.29344,0.84369,0.00050825,0.00050825,0.00050825
276,2380.88,0.75362,0.3564,0.87182,0.99789,1,0.995,0.84838,0.68038,0.30068,0.84805,0.000507959,0.000507959,0.000507959
277,2389.03,0.75535,0.34246,0.8537,0.99842,0.9997,0.995,0.85591,0.66515,0.29919,0.84656,0.000507667,0.000507667,0.000507667
278,2398.05,0.75322,0.34391,0.85402,0.99795,0.99976,0.995,0.86079,0.66655,0.29209,0.84406,0.000507376,0.000507376,0.000507376
279,2406.89,0.72369,0.34136,0.87041,0.99813,0.99976,0.995,0.86358,0.65146,0.28997,0.83966,0.000507085,0.000507085,0.000507085
280,2414.85,0.72372,0.34551,0.84523,0.99782,1,0.995,0.85347,0.68013,0.29778,0.84623,0.000506794,0.000506794,0.000506794
281,2423.65,0.75071,0.34081,0.857,0.9976,0.99996,0.995,0.86015,0.64803,0.29105,0.83872,0.000506503,0.000506503,0.000506503
282,2431.95,0.76046,0.36063,0.86904,0.99616,0.99993,0.99498,0.85868,0.66054,0.29652,0.84195,0.000506212,0.000506212,0.000506212
283,2439.82,0.75449,0.34671,0.84894,0.99741,1,0.995,0.85616,0.67432,0.29833,0.84549,0.000505921,0.000505921,0.000505921
284,2448.48,0.76864,0.35543,0.86469,0.99793,1,0.995,0.85889,0.66613,0.2945,0.84343,0.00050563,0.00050563,0.00050563
285,2457.64,0.72512,0.33378,0.86606,0.99817,1,0.995,0.86792,0.63538,0.28715,0.83868,0.000505339,0.000505339,0.000505339
286,2467.12,0.72759,0.33942,0.85341,0.99871,1,0.995,0.8668,0.63967,0.28285,0.83994,0.000505048,0.000505048,0.000505048
287,2475.25,0.74128,0.34014,0.8626,0.99804,1,0.995,0.86312,0.64335,0.2921,0.8422,0.000504757,0.000504757,0.000504757
288,2484.27,0.72279,0.34006,0.85386,0.99821,1,0.995,0.86445,0.63589,0.28954,0.83973,0.000504466,0.000504466,0.000504466
289,2492.78,0.74221,0.34699,0.8513,0.99839,1,0.995,0.8661,0.63758,0.29036,0.8381,0.000504175,0.000504175,0.000504175
290,2502.26,0.72908,0.33291,0.8655,0.99831,1,0.995,0.86834,0.63353,0.28406,0.83619,0.000503884,0.000503884,0.000503884
291,2510.85,0.74556,0.34511,0.85783,0.9974,0.99926,0.995,0.86638,0.63165,0.2841,0.83701,0.000503593,0.000503593,0.000503593
292,2518.58,0.7247,0.33709,0.85033,0.99824,0.99941,0.995,0.86083,0.64959,0.28715,0.84109,0.000503302,0.000503302,0.000503302
293,2526.77,0.71168,0.33031,0.85715,0.99824,0.99997,0.995,0.86765,0.64068,0.28225,0.83955,0.00050301,0.00050301,0.00050301
294,2535.1,0.71974,0.33396,0.85319,0.99781,0.99998,0.995,0.86899,0.62406,0.28014,0.83713,0.000502719,0.000502719,0.000502719
295,2543.34,0.72124,0.33418,0.84251,0.99699,0.99951,0.995,0.86744,0.62052,0.28426,0.83659,0.000502428,0.000502428,0.000502428
296,2552.39,0.7092,0.33276,0.85497,0.998,1,0.995,0.87328,0.6081,0.2772,0.83218,0.000502137,0.000502137,0.000502137
297,2562.81,0.71865,0.33133,0.86091,0.9982,1,0.995,0.87045,0.6241,0.2839,0.83437,0.000501846,0.000501846,0.000501846
298,2572.8,0.73019,0.34363,0.86927,0.99815,1,0.995,0.86842,0.62281,0.28327,0.83406,0.000501555,0.000501555,0.000501555
299,2582.38,0.71213,0.329,0.86717,0.99434,0.99472,0.99411,0.86894,0.62613,0.30331,0.83418,0.000501264,0.000501264,0.000501264
300,2591.13,0.73746,0.34138,0.84549,0.9978,0.99954,0.995,0.87168,0.62397,0.28601,0.83476,0.000500973,0.000500973,0.000500973
301,2598.64,0.76152,0.34847,0.86816,0.99857,1,0.995,0.86902,0.63747,0.28587,0.83901,0.000500682,0.000500682,0.000500682
302,2606.28,0.75002,0.34773,0.85775,0.99735,0.99923,0.99485,0.87029,0.61741,0.28302,0.83448,0.000500391,0.000500391,0.000500391
303,2615.59,0.71159,0.32962,0.85841,0.9974,0.9999,0.995,0.87007,0.61844,0.28249,0.83457,0.0005001,0.0005001,0.0005001
304,2624.24,0.70085,0.33319,0.85292,0.99824,1,0.995,0.86602,0.63645,0.28731,0.83603,0.000499809,0.000499809,0.000499809
305,2631.32,0.71442,0.3465,0.84494,0.9972,0.99687,0.99499,0.86851,0.62114,0.29004,0.83482,0.000499518,0.000499518,0.000499518
306,2638.63,0.72433,0.33109,0.83817,0.9972,0.99878,0.995,0.87117,0.61782,0.28193,0.83519,0.000499227,0.000499227,0.000499227
307,2647.58,0.70948,0.32965,0.85004,0.99598,0.99887,0.995,0.86978,0.61381,0.28288,0.83429,0.000498936,0.000498936,0.000498936
308,2657.6,0.70652,0.32613,0.86827,0.99737,0.99452,0.99499,0.86759,0.63104,0.29324,0.83614,0.000498645,0.000498645,0.000498645
309,2664.81,0.72391,0.32634,0.83998,0.99695,0.99509,0.99499,0.86962,0.62612,0.28893,0.83542,0.000498354,0.000498354,0.000498354
310,2673.07,0.73278,0.34533,0.88293,0.99774,0.99817,0.995,0.87262,0.61047,0.28001,0.83265,0.000498062,0.000498062,0.000498062
311,2680.87,0.69688,0.33075,0.83873,0.99831,0.99951,0.995,0.86404,0.64091,0.28339,0.83846,0.000497771,0.000497771,0.000497771
312,2690.11,0.70093,0.33446,0.85602,0.99838,0.99931,0.995,0.87653,0.59993,0.27308,0.83045,0.00049748,0.00049748,0.00049748
313,2699.8,0.70619,0.32912,0.84651,0.99773,0.99975,0.99456,0.87356,0.61631,0.27897,0.83364,0.000497189,0.000497189,0.000497189
314,2707.13,0.75151,0.35198,0.85179,0.99817,1,0.99459,0.87059,0.61032,0.27676,0.83207,0.000496898,0.000496898,0.000496898
315,2715.92,0.71551,0.33562,0.85924,0.99818,1,0.995,0.87045,0.60897,0.28128,0.83326,0.000496607,0.000496607,0.000496607
316,2727.14,0.74186,0.34522,0.87506,0.99696,0.99917,0.995,0.87527,0.59591,0.28093,0.83092,0.000496316,0.000496316,0.000496316
317,2736.58,0.70054,0.32739,0.85761,0.99749,0.99992,0.995,0.87206,0.61349,0.28139,0.83207,0.000496025,0.000496025,0.000496025
318,2744.77,0.66861,0.31891,0.84183,0.99778,1,0.995,0.86969,0.62709,0.27791,0.83471,0.000495734,0.000495734,0.000495734
319,2753.74,0.71363,0.32758,0.85777,0.99756,0.99849,0.99499,0.87959,0.60228,0.27913,0.82959,0.000495443,0.000495443,0.000495443
320,2761.89,0.72551,0.33523,0.84253,0.99758,0.99994,0.995,0.87716,0.60024,0.27869,0.8288,0.000495152,0.000495152,0.000495152
321,2770.95,0.71739,0.3282,0.85649,0.99786,0.99968,0.995,0.88091,0.58697,0.27354,0.82721,0.000494861,0.000494861,0.000494861
322,2781.34,0.69699,0.32193,0.8582,0.9978,0.99927,0.995,0.87648,0.60439,0.28046,0.82962,0.00049457,0.00049457,0.00049457
323,2791.98,0.72807,0.33372,0.88293,0.99798,0.99922,0.995,0.88008,0.58761,0.27638,0.82769,0.000494279,0.000494279,0.000494279
324,2801.48,0.70296,0.32925,0.85978,0.99844,0.99955,0.995,0.8798,0.58683,0.27428,0.82862,0.000493988,0.000493988,0.000493988
325,2810.19,0.70605,0.33268,0.84423,0.99749,1,0.995,0.87823,0.59706,0.27499,0.83021,0.000493697,0.000493697,0.000493697
326,2820.85,0.7216,0.32404,0.86216,0.99699,0.99923,0.995,0.88253,0.59637,0.27438,0.82908,0.000493405,0.000493405,0.000493405
327,2829.96,0.66276,0.30856,0.80278,0.99709,0.99872,0.995,0.87865,0.58532,0.27035,0.82754,0.000493114,0.000493114,0.000493114
328,2837.55,0.69094,0.31992,0.83964,0.99728,0.99955,0.995,0.87523,0.59741,0.27019,0.82999,0.000492823,0.000492823,0.000492823
329,2847.02,0.72631,0.3383,0.85646,0.99784,0.99943,0.995,0.87956,0.5897,0.27202,0.82831,0.000492532,0.000492532,0.000492532
330,2855.79,0.69967,0.32779,0.85179,0.99773,0.99975,0.995,0.87146,0.60676,0.2727,0.83128,0.000492241,0.000492241,0.000492241
331,2865.31,0.66056,0.31027,0.85059,0.99786,1,0.995,0.87818,0.59778,0.27157,0.83046,0.00049195,0.00049195,0.00049195
332,2873.62,0.70133,0.32673,0.84884,0.99807,0.99979,0.995,0.88156,0.58527,0.26989,0.82693,0.000491659,0.000491659,0.000491659
333,2882.01,0.70182,0.32579,0.8499,0.99822,1,0.995,0.88116,0.57799,0.26682,0.82664,0.000491368,0.000491368,0.000491368
334,2891.67,0.70673,0.32391,0.86039,0.99855,1,0.995,0.8802,0.58871,0.26965,0.82809,0.000491077,0.000491077,0.000491077
335,2900.89,0.69009,0.31516,0.85852,0.99741,0.99941,0.995,0.88487,0.57549,0.26674,0.82612,0.000490786,0.000490786,0.000490786
336,2909.41,0.69533,0.32497,0.84529,0.99806,1,0.995,0.88334,0.5817,0.27132,0.82755,0.000490495,0.000490495,0.000490495
337,2916.25,0.71343,0.33194,0.83456,0.99829,1,0.995,0.884,0.57487,0.26487,0.8262,0.000490204,0.000490204,0.000490204
338,2925.23,0.70471,0.33056,0.85513,0.99719,0.99914,0.995,0.88977,0.57214,0.26563,0.82487,0.000489913,0.000489913,0.000489913
339,2934.23,0.66651,0.31083,0.83933,0.99639,0.99853,0.995,0.89126,0.56779,0.26355,0.82515,0.000489622,0.000489622,0.000489622
340,2941.87,0.69836,0.3217,0.84316,0.9975,0.99874,0.995,0.88777,0.56658,0.26401,0.82459,0.000489331,0.000489331,0.000489331
341,2949.96,0.67989,0.31896,0.833,0.99768,0.99716,0.99497,0.88671,0.57369,0.27126,0.82466,0.00048904,0.00048904,0.00048904
342,2957.87,0.69911,0.32144,0.85097,0.99792,1,0.995,0.88113,0.58475,0.27079,0.82645,0.000488749,0.000488749,0.000488749
343,2966.27,0.6734,0.31506,0.84927,0.9979,1,0.995,0.88264,0.58312,0.27241,0.82739,0.000488457,0.000488457,0.000488457
344,2973.74,0.67978,0.31723,0.83642,0.99774,1,0.995,0.883,0.58114,0.26723,0.82616,0.000488166,0.000488166,0.000488166
345,2983.83,0.6427,0.31464,0.81022,0.99767,1,0.995,0.88485,0.58544,0.26593,0.82745,0.000487875,0.000487875,0.000487875
346,2993.75,0.66883,0.31268,0.85082,0.99803,1,0.995,0.88837,0.57779,0.26554,0.82553,0.000487584,0.000487584,0.000487584
347,3002.19,0.69089,0.31929,0.84805,0.99722,1,0.995,0.88464,0.57866,0.27064,0.82576,0.000487293,0.000487293,0.000487293
348,3009.17,0.70313,0.33015,0.82796,0.99844,1,0.995,0.88176,0.59462,0.26991,0.82884,0.000487002,0.000487002,0.000487002
349,3019.67,0.68084,0.32018,0.84987,0.99849,1,0.995,0.88437,0.58051,0.2673,0.82646,0.000486711,0.000486711,0.000486711
350,3027.39,0.68521,0.32116,0.833,0.99772,1,0.995,0.88881,0.56778,0.26846,0.82462,0.00048642,0.00048642,0.00048642
351,3036.53,0.66341,0.31959,0.84961,0.99812,0.99938,0.995,0.8878,0.57514,0.26663,0.82522,0.000486129,0.000486129,0.000486129
352,3045.19,0.65291,0.30822,0.83985,0.99818,1,0.995,0.88796,0.57255,0.27012,0.82468,0.000485838,0.000485838,0.000485838
353,3054.91,0.63254,0.29591,0.80645,0.99856,1,0.995,0.8875,0.56226,0.26634,0.82306,0.000485547,0.000485547,0.000485547
354,3063.01,0.71424,0.32661,0.85986,0.99801,1,0.995,0.89158,0.55738,0.26005,0.82236,0.000485256,0.000485256,0.000485256
355,3072.67,0.67545,0.31604,0.85869,0.99827,1,0.995,0.8913,0.56723,0.26022,0.82518,0.000484965,0.000484965,0.000484965
356,3081.12,0.6722,0.31189,0.85449,0.99807,1,0.995,0.89352,0.55429,0.25758,0.82155,0.000484674,0.000484674,0.000484674
357,3088.19,0.69804,0.32505,0.83196,0.99772,1,0.995,0.8945,0.54905,0.25755,0.81955,0.000484383,0.000484383,0.000484383
358,3097.58,0.68967,0.31851,0.83994,0.99828,0.99985,0.995,0.88694,0.56609,0.26207,0.82393,0.000484092,0.000484092,0.000484092
359,3107.08,0.67395,0.31039,0.85206,0.99848,0.99903,0.995,0.89225,0.551,0.25982,0.82125,0.000483801,0.000483801,0.000483801
360,3114.43,0.64429,0.307,0.83052,0.99691,0.9982,0.995,0.89888,0.53639,0.25484,0.81821,0.000483509,0.000483509,0.000483509
361,3123.59,0.63828,0.30962,0.84721,0.99851,1,0.995,0.89963,0.52784,0.25021,0.81623,0.000483218,0.000483218,0.000483218
362,3132.35,0.69518,0.32428,0.83324,0.99864,1,0.995,0.89136,0.55378,0.25996,0.81922,0.000482927,0.000482927,0.000482927
363,3140.67,0.6785,0.31991,0.85846,0.99803,1,0.995,0.88886,0.56045,0.26698,0.82052,0.000482636,0.000482636,0.000482636
364,3149.1,0.65743,0.30397,0.83632,0.99842,0.99999,0.995,0.89195,0.55466,0.26051,0.82058,0.000482345,0.000482345,0.000482345
